12780	MID	1
12789	MID	1
12791	MID	1
12802	MID	1
12816	MID	1
12817	MID	1
12828	MID	1
12839	MID	1
12850	MID	1
12873	MID	1
12874	MID	1
12879	MID	1
12894	MID	1
12896	MID	1
12905	MID	1
12907	MID	1
12923	MID	1
12960	MID	1
12961	MID	1
12988	MID	1
12989	MID	1
13051	MID	1
13060	MID	1
10168	Framing	1
10181	Framing	1
10199	Framing	1
10255	Framing	1
10279	Framing	1
10286	Framing	1
10304	Framing	1
10305	Framing	1
10306	Framing	1
10314	Framing	1
10315	Framing	1
10335	Framing	1
10350	Framing	1
10351	Framing	1
10352	Framing	2
10358	Framing	1
10359	Framing	1
10414	Framing	1
10415	Framing	1
10416	Framing	1
10424	Framing	1
10425	Framing	1
10426	Framing	1
10472	Framing	1
10482	Framing	1
10483	Framing	1
10512	Framing	1
10515	Framing	1
10521	Framing	1
10523	Framing	1
10524	Framing	1
10525	Framing	1
10558	Framing	1
10560	Framing	1
10565	Framing	1
10583	Framing	1
10605	Framing	1
10615	Framing	1
10657	Framing	1
10659	Framing	1
10665	Framing	1
10670	Framing	1
10698	Framing	1
10699	Framing	1
10705	Framing	1
10706	Framing	1
10746	Framing	1
10747	Framing	1
10749	Framing	1
10757	Framing	1
10762	Framing	2
10785	Framing	1
10793	Framing	1
10794	Framing	1
10795	Framing	1
10827	Framing	1
10844	Framing	1
10845	Framing	1
10858	Framing	1
10890	Framing	1
11021	Framing	1
11022	Framing	1
11024	Framing	1
11029	Framing	1
11058	Framing	1
11059	Framing	1
11065	Framing	1
11066	Framing	1
11067	Framing	1
11171	Framing	1
11215	Framing	1
11216	Framing	1
11217	Framing	1
11232	Framing	1
11233	Framing	1
11243	Framing	1
11264	Framing	1
11266	Framing	1
11273	Framing	1
11274	Framing	1
11291	Framing	1
11292	Framing	1
11293	Framing	1
11326	Framing	1
11327	Framing	1
11328	Framing	1
11335	Framing	1
11363	Framing	1
11364	Framing	1
11366	Framing	1
11371	Framing	1
11372	Framing	1
11373	Framing	1
11383	Framing	1
11393	Framing	1
11394	Framing	1
11402	Framing	1
11430	Framing	1
11473	Framing	1
11479	Framing	1
11511	Framing	1
11525	Framing	1
11545	Framing	1
11578	Framing	1
11584	Framing	1
11602	Framing	1
11625	Framing	1
11660	Framing	1
11692	Framing	1
11738	Framing	1
11762	Framing	1
11865	Framing	1
11878	Framing	1
11941	Framing	1
11950	Framing	1
12015	Framing	1
12071	Framing	1
12082	Framing	1
12089	Framing	1
12097	Framing	1
12132	Framing	1
12159	Framing	1
12165	Framing	1
12175	Framing	1
12176	Framing	2
12217	Framing	1
12235	Framing	1
12280	Framing	1
12294	Framing	1
12372	Framing	1
12380	Framing	1
12383	Framing	1
12393	Framing	1
12400	Framing	1
12412	Framing	1
12444	Framing	1
12459	Framing	1
12460	Framing	1
12476	Framing	1
12496	Framing	1
12541	Framing	1
12550	Framing	1
12551	Framing	1
12564	Framing	1
12596	Framing	1
12606	Framing	1
12614	Framing	1
12629	Framing	1
12664	Framing	3
12665	Framing	1
12677	Framing	1
12678	Framing	1
12711	Framing	1
12731	Framing	1
12742	Framing	1
12755	Framing	1
12756	Framing	1
12757	Framing	1
12758	Framing	1
12766	Framing	1
12768	Framing	1
12780	Framing	1
12789	Framing	1
12791	Framing	1
12802	Framing	1
12816	Framing	1
12817	Framing	1
12828	Framing	1
12839	Framing	1
12850	Framing	1
12873	Framing	1
12874	Framing	1
12879	Framing	1
12894	Framing	1
12896	Framing	1
12905	Framing	1
12907	Framing	1
12911	Framing	2
12923	Framing	1
12960	Framing	1
12961	Framing	1
12988	Framing	1
12989	Framing	1
13051	Framing	1
13060	Framing	1
